file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence
llm/cc_surveys/efficient_transformers_plain.json,llm,cc_surveys,efficient_transformers,plain,4,moderate,Limited discussion of benchmark evaluation methodology and existing benchmarks' strengths/limitations for comparing efficient methods,"Throughout, but particularly in the efficient attention discussion",,,,
llm/cc_surveys/efficient_transformers_plain.json,llm,cc_surveys,efficient_transformers,plain,5,minor,"Some references have formatting inconsistencies (e.g., '{\'A}I' appearing in author lists instead of proper accented characters)",Throughout the References section,,,,
llm/cc_surveys/efficient_transformers_trustsurvey.json,llm,cc_surveys,efficient_transformers,trustsurvey,1,moderate,Method evaluation insufficient: lack of systematic benchmark-based comparison or consolidated performance metrics,Throughout sections 3-6,,,,
llm/cc_surveys/efficient_transformers_trustsurvey.json,llm,cc_surveys,efficient_transformers,trustsurvey,2,minor,Internal inconsistency: citation venue mismatch for Reformer,"Section 3.1.1, first sentence",,,,
llm/cc_surveys/efficient_transformers_trustsurvey.json,llm,cc_surveys,efficient_transformers,trustsurvey,3,moderate,Scope declaration informal: search strategy and inclusion/exclusion criteria not explicitly stated,"Introduction, Abstract",,,,
llm/cc_surveys/efficient_transformers_trustsurvey.json,llm,cc_surveys,efficient_transformers,trustsurvey,4,minor,Missing relevant references on efficient training survey,"Introduction, related work discussion",,,,
llm/cc_surveys/embodied_ai_arise.json,llm,cc_surveys,embodied_ai,arise,1,moderate,"Complete absence of figures, diagrams, or visual representations despite the survey's breadth. Only uses a single taxonomy description environment that would benefit from actual tables or diagrams.",Throughout the paper - particularly Section 2.3 on Taxonomy which presents descriptions in text rather than tabular format,,,,
llm/cc_surveys/embodied_ai_arise.json,llm,cc_surveys,embodied_ai,arise,2,moderate,Inconsistent section heading formatting with 'Untitled' labels appearing in Sections 3.1 (Reinforcement Learning subsections) and 6.1 (Simulation Platforms subsections),"Sections 3.1.1, 3.1.2, 3.1.3, 6.1.1, 6.1.2, 6.1.3, 6.1.4",,,,
llm/cc_surveys/embodied_ai_arise.json,llm,cc_surveys,embodied_ai,arise,3,minor,Some subsections could benefit from deeper critical analysis of specific architectural choices or training decisions in VLA models,Section 5 on Vision-Language-Action Models,,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,1,moderate,Serialization/copy-paste errors leaving 'Untitled' labels throughout the paper,"Section 3.1 headings ('Untitled Model-free RL', 'Untitled Model-based RL', 'Untitled Sample efficiency'), Section 5.1 heading ('Untitled Simulation Platforms')",,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,2,moderate,Sparse treatment of model-based RL and world models despite their importance,"Section 3.1.2 and Section 8 (World Models): Only mentions Dreamer and World Models paper superficially, missing significant recent advances (GAIA, UniSim, etc.)",,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,3,minor,Missing systematic benchmark comparison,Section 6: Benchmarks are discussed but no table comparing methods/results across standardized benchmarks,,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,4,moderate,Limited coverage of safety and alignment despite stating it as an acute concern,"Section 7, 'Safety and Alignment' paragraph: Very brief treatment without discussing recent approaches like CIRL, constrained RL, or reward modeling advances",,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,5,minor,Recent commercial developments and cutting-edge models not covered,"Section 5: No mention of Figure AI, Tesla Optimus developments, or other 2024 industry advances",,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,6,minor,Neuro-symbolic integration section is cursory,"Section 8: Only ~3 sentences, missing substantive discussion of key approaches like neural theorem proving, scene graph-based planning, or formal verification for robotics",,,,
llm/cc_surveys/embodied_ai_plain.json,llm,cc_surveys,embodied_ai,plain,7,minor,References contain some inconsistencies,Reference list: 'liu2025aligning' cites a 2024 arXiv paper from 2025 entry; several similar issues suggest rushed compilation,,,,
llm/cc_surveys/embodied_ai_trustsurvey.json,llm,cc_surveys,embodied_ai,trustsurvey,1,minor,Missing section/subsection labels ('Untitled' appears multiple times in Section 6),Section 6 headers: 'Untitled Simulation Platforms' and 'Untitled Navigation benchmarks',,,,
llm/cc_surveys/embodied_ai_trustsurvey.json,llm,cc_surveys,embodied_ai,trustsurvey,2,moderate,Comparison insufficient: methods presented sequentially without explicit contrast,Sections 3 and 5 primarily,,,,
llm/cc_surveys/embodied_ai_trustsurvey.json,llm,cc_surveys,embodied_ai,trustsurvey,3,moderate,Partial hallucination: ACT success rate claim lacks direct citation,"Section 3, Imitation Learning paragraph: 'ACT enabled low-cost bimanual manipulators to perform tasks such as opening condiment cups and inserting batteries with 80--90 success'",,,,
llm/cc_surveys/embodied_ai_trustsurvey.json,llm,cc_surveys,embodied_ai,trustsurvey,4,minor,Method evaluation discussion not systematized,Survey broadly,,,,
llm/cc_surveys/graph_neural_networks_arise.json,llm,cc_surveys,graph_neural_networks,arise,1,moderate,Figure reference in Section 'Architectures: A Taxonomy' reads 'Figure~<ref>' but the actual figure is never included in the document,"Section 'Architectures: A Taxonomy', after 'Figure~<ref> provides a conceptual overview.'",,,,
llm/cc_surveys/graph_neural_networks_arise.json,llm,cc_surveys,graph_neural_networks,arise,2,minor,"Several section labels have 'Untitled' prefix (e.g., 'Untitled Over-smoothing', 'Untitled Over-squashing', 'Untitled Antibiotic discovery', 'Untitled AlphaFold')",Multiple subsection headers throughout the document,,,,
llm/cc_surveys/graph_neural_networks_arise.json,llm,cc_surveys,graph_neural_networks,arise,3,minor,"Some citation placeholders remain visible in the text (e.g., 'k-GNNs <cit.>', 'Invariant and equivariant graph networks <cit.>', 'CW Networks <cit.>')",Section 'Higher-Order and Topological Models' and Section 'Expressivity and the Weisfeiler–Lehman Hierarchy',,,,
llm/cc_surveys/graph_neural_networks_arise.json,llm,cc_surveys,graph_neural_networks,arise,4,minor,Limited comparative analysis between architectural families; architectures are mostly described separately without systematic experimental comparison,Section 'Architectures: A Taxonomy' generally,,,,
llm/cc_surveys/graph_neural_networks_arise.json,llm,cc_surveys,graph_neural_networks,arise,5,minor,"Some very recent developments (2023-2024) are absent, though this is expected given publication timing","Throughout, but particularly in future directions about foundation models for graphs",,,,
llm/cc_surveys/graph_neural_networks_plain.json,llm,cc_surveys,graph_neural_networks,plain,1,severe,Multiple uses of placeholder text instead of proper acronyms; 'Graph Neural Networks (s)' should be 'Graph Neural Networks (GNNs)' throughout the document,Abstract: 'Graph Neural Networks (s) have emerged...',,,,
llm/cc_surveys/graph_neural_networks_plain.json,llm,cc_surveys,graph_neural_networks,plain,2,severe,"Sections labeled 'Untitled' instead of proper section headings, indicating incomplete manuscript preparation","Over-smoothing section: 'Untitled Over-smoothing', Over-squashing section: 'Untitled Over-squashing', Drug Discovery subsection: 'Untitled Antibiotic discovery', 'Untitled AlphaFold'",,,,
llm/cc_surveys/graph_neural_networks_plain.json,llm,cc_surveys,graph_neural_networks,plain,3,severe,Placeholder citations '<cit.>' appear throughout the taxonomy and theory sections instead of actual references,"Higher-order models section: 'k-GNNs <cit.>', 'Invariant and equivariant graph networks <cit.>', 'CW Networks <cit.>', expressivity section: '<cit.> proposed k-GNNs', '<cit.> showed tensor-based architectures', '<cit.> introduced CW networks'",,,,
llm/cc_surveys/graph_neural_networks_plain.json,llm,cc_surveys,graph_neural_networks,plain,4,moderate,Figure reference uses literal '<ref>' placeholder instead of actual figure number or label,Section 'Architectures: A Taxonomy': 'Figure~<ref> provides a conceptual overview.',,,,
llm/cc_surveys/graph_neural_networks_plain.json,llm,cc_surveys,graph_neural_networks,plain,5,moderate,"Mathematical notation appears corrupted in several places, with missing symbols in summation and product notation","GAT equation: '𝐡_i' = _m=1^M σ(...)' missing '∑' symbol before the summation, MPNN message equation malformed",,,,
llm/cc_surveys/graph_neural_networks_plain.json,llm,cc_surveys,graph_neural_networks,plain,6,moderate,References section is present but appears incomplete with some bibliography entries that may not have corresponding in-text citations,"Full references section, but connection between in-text '<cit.>' placeholders and reference list is broken",,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,1,moderate,"Scope/inclusion-criteria declaration missing: no explicit search strategy, inclusion/exclusion criteria, time span boundaries, venue scope, or language restrictions stated","Section 'Scope of this Survey' (paragraph 1, page 2)",,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,2,moderate,"Missing coverage of self-supervised learning on graphs, an increasingly dominant paradigm",Entire document - no discussion of self-supervised GNN pre-training,,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,3,minor,Missing references to several specific landmark or survey papers in related subareas,References section,,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,4,minor,Method evaluation insufficient: no quantitative benchmark comparison table or structured performance summary,Application sections and Section 6 'Benchmarks and Evaluation',,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,5,severe,Internal reference discrepancy: citation format appears broken for several entries,References section throughout,,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,6,minor,Missing coverage of dynamic/evolving graphs and temporal GNNs,Architecture section (Section 3) - no dedicated subsection on temporal/spatial-temporal GNNs,,,,
llm/cc_surveys/graph_neural_networks_trustsurvey.json,llm,cc_surveys,graph_neural_networks,trustsurvey,7,minor,Missing coverage of graph generation and graph matching,Application section (Section 5),,,,
llm/cc_surveys/image-to-image_translation_arise.json,llm,cc_surveys,image-to-image_translation,arise,1,severe,"The paper contains no figures or tables despite discussing architectural comparisons, timeline evolution, and method taxonomies that would greatly benefit from visual aids",Throughout (no figures/tables present),,,,
llm/cc_surveys/image-to-image_translation_arise.json,llm,cc_surveys,image-to-image_translation,arise,2,minor,"Minor citation formatting inconsistencies: Some references use abbreviated first names while others use full names (e.g., '[radford2021clip] Alec Radford...' vs '[gal2022stylenada] Rinon Gal...')",References section,,,,
llm/cc_surveys/image-to-image_translation_arise.json,llm,cc_surveys,image-to-image_translation,arise,3,moderate,"Abstract includes 'Untitled' labels before 'Scope and contributions' and 'Organization' subsections, suggesting draft placeholder text was not properly cleaned",Abstract section: 'Untitled Scope and contributions',,,,
llm/cc_surveys/image-to-image_translation_arise.json,llm,cc_surveys,image-to-image_translation,arise,4,moderate,"Section 5 titled 'Encoder-Based and StyleGAN Inversion Methods' omits recently prominent encoder inversion techniques like e4e, StyleCLIP, and other CLIP-based latent editing methods beyond StyleGAN-NADA",Section 5 - Encoder-Based and StyleGAN Inversion Methods,,,,
llm/cc_surveys/image-to-image_translation_plain.json,llm,cc_surveys,image-to-image_translation,plain,1,severe,Placeholder headings 'Untitled Scope and contributions' and 'Untitled Organization' were left in the final text - these are clearly unfilled template fields,"First page, lines after 'Untitled Scope and contributions.' and 'Untitled Organization.'",,,,
llm/cc_surveys/image-to-image_translation_plain.json,llm,cc_surveys,image-to-image_translation,plain,2,moderate,CLIP-guided text-driven domain adaptation mentioned prominently in the abstract is barely discussed in the body - only referenced in passing in Section 9,"Abstract mentions 'CLIP-guided text-driven domain adaptation' as a major category, but Section 5 focuses only on StyleGAN inversion methods",,,,
llm/cc_surveys/image-to-image_translation_plain.json,llm,cc_surveys,image-to-image_translation,plain,3,moderate,References [gal2022stylenada] and [gal2022textualinversion] appear in the reference list but are not cited in the main text where they would be relevant,References section vs. Section 5 (Encoder-Based and StyleGAN Inversion) which discusses pSp and PTI but not textual inversion or StyleGAN-NADA,,,,
llm/cc_surveys/image-to-image_translation_plain.json,llm,cc_surveys,image-to-image_translation,plain,4,moderate,"Mathematical notation is poorly formatted throughout - equations lack proper LaTeX backslashes and display incorrectly (e.g., 'min_Gmax_D', 'y - G(x)_1', subscripts missing)","Throughout all sections with equations, particularly in GAN value function, SPADE formulation, and PTI objective",,,,
llm/cc_surveys/image-to-image_translation_plain.json,llm,cc_surveys,image-to-image_translation,plain,5,minor,DiT section is disproportionately brief (one paragraph ~75 words) compared to other methods despite being positioned as the future of I2I backbones,"End of Section 4, 'Scalable Diffusion Backbones: DiT' subsection",,,,
llm/cc_surveys/image-to-image_translation_plain.json,llm,cc_surveys,image-to-image_translation,plain,6,minor,"Section 5 (Encoder-Based Methods) title promises more than is delivered - only two methods (pSp, PTI) are covered in detail, missing related approaches like e4e, restyle, or hypernetwork-based encoders",Section 5 title and content,,,,
llm/cc_surveys/image-to-image_translation_trustsurvey.json,llm,cc_surveys,image-to-image_translation,trustsurvey,1,moderate,"Scope and inclusion criteria are not declaratively stated, making it difficult to assess coverage completeness",Introduction and Organization section,,,,
llm/cc_surveys/image-to-image_translation_trustsurvey.json,llm,cc_surveys,image-to-image_translation,trustsurvey,2,moderate,Explicit cross-method systematic comparison is largely absent; methods are discussed individually rather than compared side-by-side on benchmarks,Sections 3-6,,,,
llm/cc_surveys/image-to-image_translation_trustsurvey.json,llm,cc_surveys,image-to-image_translation,trustsurvey,3,moderate,"No figures, tables, or visualizations despite the paper's visual topic and heavy use of mathematical notation",Throughout entire paper,,,,
llm/cc_surveys/image-to-image_translation_trustsurvey.json,llm,cc_surveys,image-to-image_translation,trustsurvey,4,minor,"Contributions claim spans 'GAN-based, diffusion-based, and hybrid approaches' but no hybrid section exists","Introduction: 'A unified taxonomy spanning GAN-based, diffusion-based, and hybrid approaches'",,,,
llm/cc_surveys/image-to-image_translation_trustsurvey.json,llm,cc_surveys,image-to-image_translation,trustsurvey,5,moderate,"Potential missing references: Diffusion transformers for I2I (DiT mentioned but only for unconditional generation), ControlNet-style methods, and recent text-guided I2I-specific works not included",Sections 4 and 9,,,,
llm/cc_surveys/image-to-image_translation_trustsurvey.json,llm,cc_surveys,image-to-image_translation,trustsurvey,6,minor,CLIP-guided and text-driven methods treatment is minimal relative to their importance in current research,Section 6 and Section 9,,,,
llm/cc_surveys/information_extraction_arise.json,llm,cc_surveys,information_extraction,arise,1,moderate,"No figures, tables, or diagrams to illustrate architectures, taxonomies, or evolutionary timelines",Entire document - no visual elements present,,,,
llm/cc_surveys/information_extraction_arise.json,llm,cc_surveys,information_extraction,arise,2,minor,"Some citations contain formatting variations (partial author names, missing details in some entries)",References section throughout,,,,
llm/cc_surveys/information_extraction_arise.json,llm,cc_surveys,information_extraction,arise,3,minor,Biomedical and legal/financial domains are addressed but could have more balanced depth compared to the general NER/RE sections,Section 9 (Domain-specific IE),,,,
llm/cc_surveys/information_extraction_plain.json,llm,cc_surveys,information_extraction,plain,1,severe,"Missing citations for numerous models and methods including RoBERTa, XLNet, ELECTRA, T5, GPT-3, GPT-3.5, ChatGPT, GPT-4, Claude, Llama-2, and Flan-T5",Section 'From BERT to Large Language Models' - models listed without citations,,,,
llm/cc_surveys/information_extraction_plain.json,llm,cc_surveys,information_extraction,plain,2,severe,Inconsistent notation in references section - citations appear as plain text instead of properly formatted references,References section throughout,,,,
llm/cc_surveys/information_extraction_plain.json,llm,cc_surveys,information_extraction,plain,3,moderate,"Missing citations for foundational methods: attention mechanisms (<cit.>), multi-instance learning (<cit.>), MIML (<cit.>), and data programming (<cit.>)",Section on Distant Supervision for Relation Extraction,,,,
llm/cc_surveys/information_extraction_plain.json,llm,cc_surveys,information_extraction,plain,4,moderate,"OpenIE section is noticeably shorter than other subtask sections, with less coverage of neural methods and recent advances",Section 5 on Open Information Extraction,,,,
llm/cc_surveys/information_extraction_plain.json,llm,cc_surveys,information_extraction,plain,5,minor,Few-shot learning section lacks sufficient depth on meta-learning approaches and benchmark details,Section on Few-Shot and Zero-Shot IE,,,,
llm/cc_surveys/information_extraction_plain.json,llm,cc_surveys,information_extraction,plain,6,minor,TACRED citation missing in benchmarks list (<cit.>),Section on RE Benchmarks,,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,1,moderate,Missing specific citations for well-known referenced works,"Section on 'From BERT to Large Language Models': 'XLNet, RoBERTa, and ELECTRA each advanced the state of the art' and 'T5: A unified text-to-text framework'",,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,2,moderate,Missing citations for referenced LLM models,"Section on 'From BERT to Large Language Models': 'Instruction-tuned models (GPT-3.5, ChatGPT, GPT-4, Claude, Llama-2, etc.)'",,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,3,moderate,Missing citations for referenced distant supervision approaches,Section on 'Distant Supervision for Relation Extraction': 'Multi-instance multi-label learning (MIML) <cit.>' and 'Attention-based denoising <cit.>',,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,4,minor,Missing citation for Flan-T5,"Section on 'Instruction Tuning for IE': 'Models like Flan-T5, InstructGPT, and ChatGPT demonstrate stronger zero-shot IE results'",,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,5,minor,Missing citations for referenced domain-specific models,Section on 'Legal and Financial IE': ' LEGAL-BERT and LawBERT provide domain-specific pre-trained models',,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,6,moderate,Insufficient comparative performance analysis,"Throughout the survey, particularly in Sections 2-5 discussing each task",,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,7,minor,Incomplete coverage of knowledge graph population integration,Survey scope,,,,
llm/cc_surveys/information_extraction_trustsurvey.json,llm,cc_surveys,information_extraction,trustsurvey,8,minor,Missing recent LLM-based IE surveys,Introduction and Section 11,,,,
llm/cc_surveys/large_language_models_arise.json,llm,cc_surveys,large_language_models,arise,1,moderate,"Completely lacks visual aids (figures, tables, diagrams) despite covering visually-intuitive concepts like transformer architectures, scaling laws curves, MoE routing, and training pipelines",Paper overall - no figures or tables present,,,,
llm/cc_surveys/large_language_models_arise.json,llm,cc_surveys,large_language_models,arise,2,moderate,"Limited novelty and original contribution - primarily synthesizes existing surveys rather than introducing new taxonomies, frameworks, or insights",Paper overall,,,,
llm/cc_surveys/large_language_models_arise.json,llm,cc_surveys,large_language_models,arise,3,minor,Section numbering inconsistency: introduction promises Section 10 (conclusion) but only Sections 1-8 are present in the outline,Introduction: 'Section~Section 10 concludes with future directions' but only Sections 1-8 exist,,,,
llm/cc_surveys/large_language_models_arise.json,llm,cc_surveys,large_language_models,arise,4,minor,"Some citation formatting inconsistencies with author lists (some cited with full author list, others abbreviated or using 'et al.')",Reference list throughout,,,,
llm/cc_surveys/large_language_models_arise.json,llm,cc_surveys,large_language_models,arise,5,minor,Applications section feels somewhat disconnected from analytical sections - could benefit from tighter integration with training/evaluation discussions,Section 7 (Applications) standalone treatment,,,,
llm/cc_surveys/large_language_models_plain.json,llm,cc_surveys,large_language_models,plain,1,moderate,"Section numbering is broken - the introduction mentions Section 9 but the structure jumps directly from Section 8 (Open Challenges) to Section 10 (Conclusion), skipping Section 9 entirely",Introduction: 'Section~Section 9 concludes with future directions' and conclusion header 'Section~Section 10 concludes',,,,
llm/cc_surveys/large_language_models_plain.json,llm,cc_surveys,large_language_models,plain,2,moderate,"RLHF stage (3) in the enumerated list is missing a period at the end, and PPO is referenced with '<cit.>' placeholder instead of a proper citation",Alignment section: 'RL optimization using Proximal Policy Optimization (PPO) <cit.>',,,,
llm/cc_surveys/large_language_models_plain.json,llm,cc_surveys,large_language_models,plain,3,minor,"Mathematical equation formatting issues: first scaling law equation (1) has missing multiplication symbols (L(N) ∝N^-α_N should be L(N) ∝ N^{-α_N}), and superscript/subscript notation is inconsistent throughout","The Kaplan Scaling Laws section: '\begin{equation} L(N) ∝N^-α_N, L(D) ∝D^-α_D, L(C) ∝C^-α_C \end{equation}'",,,,
llm/cc_surveys/large_language_models_plain.json,llm,cc_surveys,large_language_models,plain,4,moderate,"Reference numbering appears inconsistent - the abstract claims 'over 150 references' but the reference list appears to contain approximately 130 entries, suggesting an inaccurate claim",Abstract: 'With over 150 references spanning the most influential works',,,,
llm/cc_surveys/large_language_models_plain.json,llm,cc_surveys,large_language_models,plain,5,minor,"Reference style is inconsistent - some use shorthand identifiers like [amodei2016concrete] while others use full author names in brackets, and formatting varies significantly across entries",References section throughout,,,,
llm/cc_surveys/large_language_models_trustsurvey.json,llm,cc_surveys,large_language_models,trustsurvey,1,minor,"Contribution statement is generic and formulaic, failing to articulate what distinctive synthesis, organizing framework, or value this survey adds beyond existing surveys","Introduction: 'Our work builds on these foundations while providing updated coverage through mid-2026, with particular attention to alignment, safety, evaluation, and applications.'",,,,
llm/cc_surveys/large_language_models_trustsurvey.json,llm,cc_surveys,large_language_models,trustsurvey,2,moderate,"No scope/inclusion-criteria declaration: no mention of search strategy, inclusion/exclusion criteria, database used, or time-window boundary methodology","Introduction, entire section",,,,
llm/cc_surveys/large_language_models_trustsurvey.json,llm,cc_surveys,large_language_models,trustsurvey,3,minor,Internal inconsistency in section numbering: Section 10 referenced in conclusion but numbering skips Section 9,Section 10 conclusion: 'Section~Section 10 concludes with future directions',,,,
llm/cc_surveys/large_language_models_trustsurvey.json,llm,cc_surveys,large_language_models,trustsurvey,4,minor,Some comparative claims lack numerical grounding,Code Generation and Software Engineering section: 'The LLaMA 3 technical report [11] reported that the 405B parameter model achieved competitive performance on HumanEval and MBPP',,,,
llm/cc_surveys/large_language_models_trustsurvey.json,llm,cc_surveys,large_language_models,trustsurvey,5,minor,Alternative emergence perspective is only briefly noted without elaboration,From Scaling to Emergence subsection: 'Schaeffer et al. [31] subsequently argued that some emergent abilities may be an artifact of discontinuous evaluation metrics',,,,
llm/cc_surveys/large_language_models_trustsurvey.json,llm,cc_surveys,large_language_models,trustsurvey,6,minor,"Reference [7] (Wei et al. on emergent abilities) appears to be cross-listed with [32] (BIG-Bench) in the reference list, as both are cited together in the emergence discussion but appear as separate reference numbers despite potential ordering confusion",Reference list and emergence subsection in Scaling Laws section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_arise.json,llm,cc_surveys,multi-agent_reinforcement_learning,arise,1,moderate,"Mixed-motive/general-sum settings receive significantly less depth than cooperative settings, despite being 'the most general and arguably the most common in practice' (from paper)","Section 2.3 (Mixed-Motive), throughout algorithms section",,,,
llm/cc_surveys/multi-agent_reinforcement_learning_arise.json,llm,cc_surveys,multi-agent_reinforcement_learning,arise,2,minor,"Section numbering is inconsistent - some headers say 'Untitled' (e.g., 'Untitled Cooperative', 'Untitled Non-Stationarity')","Sections 2.2, 2.3, multiple Key Challenges subsections",,,,
llm/cc_surveys/multi-agent_reinforcement_learning_arise.json,llm,cc_surveys,multi-agent_reinforcement_learning,arise,3,minor,Only one table is provided despite the rich algorithmic content that could benefit from more visual comparisons,Throughout algorithm descriptions,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_arise.json,llm,cc_surveys,multi-agent_reinforcement_learning,arise,4,minor,"Some citations appear incomplete or minimally formatted (e.g., [Hao2023] lacks full citation details in references section)",References section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_plain.json,llm,cc_surveys,multi-agent_reinforcement_learning,plain,1,severe,"Placeholder citations '<cit.>' appear throughout the text, indicating incomplete manuscript preparation","Table 1 (throughout), multiple algorithm descriptions",,,,
llm/cc_surveys/multi-agent_reinforcement_learning_plain.json,llm,cc_surveys,multi-agent_reinforcement_learning,plain,2,severe,"References section contains entries without in-text citations (e.g., Hao2023, Du2023) and formatting inconsistencies","References section, multiple references",,,,
llm/cc_surveys/multi-agent_reinforcement_learning_plain.json,llm,cc_surveys,multi-agent_reinforcement_learning,plain,3,moderate,Section headers labeled 'Untitled' suggest incomplete draft preparation or automatic section generation,"Throughout section headings (Cooperative, Competitive, Mixed-Motive, Non-Stationarity, etc.)",,,,
llm/cc_surveys/multi-agent_reinforcement_learning_plain.json,llm,cc_surveys,multi-agent_reinforcement_learning,plain,4,moderate,FACMAC algorithm is mentioned in the summary table but receives no substantive explanation in the text,Table 1 references FACMAC; section on Policy Gradient Methods does not describe the algorithm,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_plain.json,llm,cc_surveys,multi-agent_reinforcement_learning,plain,5,moderate,"Mean Field MARL section lacks algorithmic details (what is actually learned, update rules, architectural specifics)",Mean Field MARL section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_plain.json,llm,cc_surveys,multi-agent_reinforcement_learning,plain,6,minor,IPPO (Independent PPO) discussed briefly without proper citation,Independent Learning section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,1,moderate,Survey lacks explicit scope declaration or search methodology,Introduction section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,2,moderate,Method evaluation insufficient - no dedicated performance comparison or benchmark analysis,Algorithmic Paradigms and Benchmarks sections,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,3,minor,FACMAC algorithm listed in Table 1 but inadequately discussed,Table 1 and Policy Gradient Methods section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,4,severe,Missing significant recent algorithmic contributions,Algorithmic Paradigms section,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,5,moderate,Missing references cited in references section but not used in text,References section vs body text,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,6,moderate,Missing discussion of important subtopics recoverable from the literature,Various sections,,,,
llm/cc_surveys/multi-agent_reinforcement_learning_trustsurvey.json,llm,cc_surveys,multi-agent_reinforcement_learning,trustsurvey,7,minor,Value-based methods section reads as algorithm catalog rather than synthesis,Value-Based Methods section (Section 3.2),,,,
llm/cc_surveys/multilingual_nature_language_processing_arise.json,llm,cc_surveys,multilingual_nature_language_processing,arise,1,moderate,"No visual aids (figures, tables) despite complex content that would benefit from visual representation",Throughout the paper,,,,
llm/cc_surveys/multilingual_nature_language_processing_arise.json,llm,cc_surveys,multilingual_nature_language_processing,arise,2,minor,"Some mathematical notation is poorly formatted (e.g., '∈ℝ^d ×d', missing subscripts in equations)","Sections 3.1, 3.2, 5.3 with Procrustes and CSLS equations",,,,
llm/cc_surveys/multilingual_nature_language_processing_arise.json,llm,cc_surveys,multilingual_nature_language_processing,arise,3,minor,WALS citation is listed with 'Unknown authors' which is inaccurate; WALS is a well-known edited collection,References [dryer2013wals],,,,
llm/cc_surveys/multilingual_nature_language_processing_arise.json,llm,cc_surveys,multilingual_nature_language_processing,arise,4,minor,GEM benchmark repeated sentence suggests incomplete editing,"Section 6.2, 'Cross-Lingual Generation Benchmarks' paragraph",,,,
llm/cc_surveys/multilingual_nature_language_processing_plain.json,llm,cc_surveys,multilingual_nature_language_processing,plain,1,severe,"References use placeholder keys (e.g., [vaswani2017attention], [devlin2019bert]) instead of proper academic citation format with author names and years integrated into the text",References section and throughout the body text where <cit.> placeholders appear,,,,
llm/cc_surveys/multilingual_nature_language_processing_plain.json,llm,cc_surveys,multilingual_nature_language_processing,plain,2,severe,"Citation placeholders <cit.> appear throughout the text instead of actual citations (e.g., 'roughly 41% of languages are SOV, 35% are SVO <cit.>', 'languages compete for representational capacity <cit.>')","Throughout body sections (Background, Cross-Lingual Transfer, etc.)",,,,
